Date,RELIANCE-EQ,return
2024-08-13 12:15:00+05:30,2935.0,3.4072711165622493e-05
2024-08-13 12:20:00+05:30,2933.05,-0.0006643952299828504
2024-08-13 12:25:00+05:30,2934.95,0.000647789843337021
2024-08-13 12:30:00+05:30,2931.1,-0.001311777031976713
2024-08-13 12:35:00+05:30,2935.65,0.0015523182422980675
2024-08-13 12:40:00+05:30,2934.9,-0.0002554800470083718
2024-08-13 12:45:00+05:30,2934.0,-0.00030665440049071346
2024-08-13 12:50:00+05:30,2934.6,0.0002044989775051853
2024-08-13 12:55:00+05:30,2934.1,-0.000170380971853068
2024-08-13 13:00:00+05:30,2929.15,-0.001687059064108154
2024-08-13 13:05:00+05:30,2931.05,0.0006486523394158006
2024-08-13 13:10:00+05:30,2932.0,0.0003241159311508923
2024-08-13 13:15:00+05:30,2933.9,0.0006480218281037509
2024-08-13 13:20:00+05:30,2933.15,-0.00025563243464332697
2024-08-13 13:25:00+05:30,2933.4,8.523259976467301e-05
2024-08-13 13:30:00+05:30,2938.0,0.0015681461784959883
2024-08-13 13:35:00+05:30,2935.95,-0.0006977535738598162
2024-08-13 13:40:00+05:30,2926.6,-0.0031846591392904466
2024-08-13 13:45:00+05:30,2928.45,0.0006321328504066415
2024-08-13 13:50:00+05:30,2927.65,-0.00027318205876825097
2024-08-13 13:55:00+05:30,2922.15,-0.0018786398647379077
